1,1,1000
0,5.6215
0.01,5.709
0.02,5.0922
0.03,4.0546
0.04,2.9421
0.05,2.0552
0.06,1.5588
0.07,1.4389
0.08,1.5174
0.09,1.5215
0.1,1.1839
0.11,0.34209
0.12,-0.99449
0.13,-2.6329
0.14,-4.2435
0.15,-5.4528
0.16,-5.9529
0.17,-5.5945
0.18,-4.4343
0.19,-2.7224
0.2,-0.83232
0.21,0.84364
0.22,2.0037
0.23,2.5157
0.24,2.4437
0.25,2.0132
0.26,1.5288
0.27,1.2685
0.28,1.3899
0.29,1.8772
0.3,2.5453
0.31,3.1012
0.32,3.2418
0.33,2.7572
0.34,1.6089
0.35,-0.045775
0.36,-1.8882
0.37,-3.5243
0.38,-4.5948
0.39,-4.8769
0.4,-4.3457
0.41,-3.178
0.42,-1.6962
0.43,-0.27035
0.44,0.79036
0.45,1.3253
0.46,1.3606
0.47,1.088
0.48,0.79118
0.49,0.74349
0.5,1.1102
0.51,1.8862
0.52,2.8892
0.53,3.8115
0.54,4.3145
0.55,4.1359
0.56,3.1778
0.57,1.5456
0.58,-0.47262
0.59,-2.482
0.6,-4.0893
0.61,-5.0099
0.62,-5.1425
0.63,-4.5876
0.64,-3.6068
0.65,-2.534
0.66,-1.6685
0.67,-1.1828
0.68,-1.0729
0.69,-1.1688
0.7,-1.1983
0.71,-0.88611
0.72,-0.055337
0.73,1.301
0.74,3.0016
0.75,4.7186
0.76,6.0664
0.77,6.7129
0.78,6.4762
0.79,5.3794
0.8,3.6458
0.81,1.6353
0.82,-0.2573
0.83,-1.7124
0.84,-2.5694
0.85,-2.8597
0.86,-2.7797
0.87,-2.6126
0.88,-2.6256
0.89,-2.9733
0.9,-3.6411
0.91,-4.4434
0.92,-5.0811
0.93,-5.2369
0.94,-4.6816
0.95,-3.3559
0.96,-1.4031
0.97,0.86033
0.98,3.0256
0.99,4.7018
1,5.6215
1.01,5.709
1.02,5.0922
1.03,4.0546
1.04,2.9421
1.05,2.0552
1.06,1.5588
1.07,1.4389
1.08,1.5174
1.09,1.5215
1.1,1.1839
1.11,0.34209
1.12,-0.99449
1.13,-2.6329
1.14,-4.2435
1.15,-5.4528
1.16,-5.9529
1.17,-5.5945
1.18,-4.4343
1.19,-2.7224
1.2,-0.83232
1.21,0.84364
1.22,2.0037
1.23,2.5157
1.24,2.4437
1.25,2.0132
1.26,1.5288
1.27,1.2685
1.28,1.3899
1.29,1.8772
1.3,2.5453
1.31,3.1012
1.32,3.2418
1.33,2.7572
1.34,1.6089
1.35,-0.045775
1.36,-1.8882
1.37,-3.5243
1.38,-4.5948
1.39,-4.8769
1.4,-4.3457
1.41,-3.178
1.42,-1.6962
1.43,-0.27035
1.44,0.79036
1.45,1.3253
1.46,1.3606
1.47,1.088
1.48,0.79118
1.49,0.74349
1.5,1.1102
1.51,1.8862
1.52,2.8892
1.53,3.8115
1.54,4.3145
1.55,4.1359
1.56,3.1778
1.57,1.5456
1.58,-0.47262
1.59,-2.482
1.6,-4.0893
1.61,-5.0099
1.62,-5.1425
1.63,-4.5876
1.64,-3.6068
